user,neighbors
566,"[656, 1145, 5, 298, 292, 90, 355, 1488, 1586, 154, 673, 1340, 233, 1470, 443, 1303, 296, 1322, 1238, 721, 1665, 1533, 446, 1077, 734, 1237, 1031, 1804, 391, 416, 1213, 779, 1012, 1600, 1234, 365, 447, 1813, 1528, 351, 1066, 1769, 1086, 1659, 891, 1214, 1359, 24, 572, 353, 106, 140, 497, 1416, 1724, 105, 1562, 1423, 1689, 1263, 877, 1779, 189, 148, 1096, 1056, 1494, 705, 286, 78, 1611, 279, 392, 1255, 1027, 309, 1560, 1191, 1716, 381, 674, 937, 546, 1676, 1589, 1102, 314, 1035, 745, 543, 1282, 919, 345, 1677, 1478, 739, 1664, 666, 1588, 1131, 578, 327, 19, 235, 183, 1718, 1219, 532, 125, 388, 537, 71, 169, 974, 1500, 706, 922, 1497, 1306, 1028, 1135, 751, 1709, 181, 913, 1714, 1218, 845, 1759, 1258, 1785, 68, 1122, 1040, 371, 1648, 301, 963, 265, 1257, 12, 1618, 1750, 337, 510, 1362, 1283, 1154, 846, 1395, 569, 829, 1039, 1514, 769, 139, 386, 1708, 307, 899, 304, 1294, 911, 1244, 1450, 708, 1486, 1276, 492, 1389, 1457, 175, 398, 841, 1351, 701, 1186, 1667, 1140, 414, 733, 990, 254, 712, 258, 93, 341, 1732, 1444, 1184, 481, 967, 1473, 606, 1767, 746, 109, 1432, 1382, 442, 1642, 1222, 624, 275, 331, 1565, 52, 523, 176, 1235, 991, 1144, 440, 1662, 530, 1018, 1112, 535, 63, 692, 151, 1758, 1604, 1328, 318, 1376, 1372, 207, 1046, 1300, 1231, 1543, 180, 428, 820, 393, 1686, 588, 407, 1583, 1338, 1400, 251, 748, 80, 1581, 526, 817, 1712, 774, 597, 824, 904, 149, 1613, 542, 1165, 794, 1158, 1509, 1162, 239, 649, 1373, 1180, 1573, 1631, 559, 1073, 300, 1596, 1398, 1353, 1815, 1087, 608, 188, 478, 92, 1033, 1330, 156, 1781, 1387, 1196, 280, 1314, 564, 1449, 1307, 1032, 1816, 1568, 118, 960, 639, 1250, 165, 210, 1496, 315, 1641, 647, 1354, 1455, 1518, 1722, 131, 333, 1691, 455, 1009, 1159, 1026, 512, 1511, 575, 1462, 431, 395, 955, 334, 1796, 196, 1628, 240, 702, 587, 70, 1728, 408, 1163, 1413, 504, 1406, 717, 1019, 1232, 1738, 900, 1043, 1614, 1002, 1519, 343, 493, 589, 62, 370, 31, 549, 903, 459, 1207, 421, 1597, 69]"
19,"[292, 5, 154, 1600, 355, 1077, 1145, 189, 169, 1362, 1322, 1135, 1213, 1303, 443, 337, 1470, 416, 666, 673, 1665, 1237, 734, 106, 1056, 1340, 1027, 345, 974, 24, 1028, 446, 71, 1611, 233, 656, 1086, 1714, 447, 1359, 1494, 1497, 937, 1779, 1214, 68, 351, 327, 1769, 105, 1255, 90, 1191, 1222, 1234, 78, 1716, 140, 739, 578, 298, 1423, 1664, 566, 12, 1039, 1257, 891, 1588, 911, 183, 1218, 1589, 1012, 1514, 1732, 1676, 1677, 1263, 398, 1238, 1035, 1718, 1724, 899, 148, 537, 1813, 779, 371, 1562, 845, 1767, 1244, 1708, 1306, 1328, 235, 139, 745, 1276, 442, 733, 1560, 692, 624, 1416, 1659, 497, 1338, 296, 990, 1231, 922, 841, 175, 877, 1759, 492, 309, 407, 1096, 109, 967, 1486, 286, 391, 304, 606, 1528, 1351, 125, 1785, 1432, 353, 1031, 1087, 647, 919, 181, 1478, 307, 52, 1122, 341, 381, 1040, 156, 1282, 265, 1473, 301, 176, 1500, 1165, 1642, 532, 705, 817, 1648, 523, 258, 1662, 388, 1488, 1709, 1154, 93, 251, 386, 392, 1196, 991, 1631, 846, 414, 1804, 1533, 913, 543, 1389, 1689, 365, 751, 1186, 279, 1586, 210, 149, 569, 1758, 1131, 1294, 275, 1258, 254, 1618, 674, 1457, 1283, 1235, 1033, 575, 1102, 331, 746, 1184, 546, 1583, 428, 80, 1046, 1073, 1300, 1750, 1382, 1219, 151, 1180, 530, 1449, 510, 1565, 63, 1686, 572, 1372, 1641, 1066, 1307, 1387, 712, 431, 1250, 1398, 1815, 1712, 92, 1543, 1400, 393, 769, 1330, 702, 1112, 706, 1667, 481, 1395, 794, 588, 1604, 1140, 829, 1509, 118, 526, 1376, 542, 559, 1018, 512, 1144, 315, 478, 1568, 535, 955, 180, 318, 239, 1518, 721, 455, 1159, 748, 963, 1613, 1450, 1462, 131, 504, 1444, 1373, 597, 1573, 1728, 1691, 608, 774, 440, 1162, 1026, 1353, 1354, 708, 717, 1314, 1596, 701, 1009, 314, 564, 1781, 1581, 334, 904, 1455, 1158, 587, 1722, 649, 820, 395, 1816, 188, 196, 824, 1032, 240, 207, 639, 1406, 333, 1413, 1496, 1738, 1232, 960, 165, 1511, 1796, 70, 300, 1628, 408, 1163, 1019, 280, 1614, 370, 31, 1043, 493, 549, 343, 900, 459, 1002, 589, 1519, 421, 903, 62, 1207, 1597, 69]"
564,"[1455, 1086, 673, 1322, 1096, 1423, 381, 296, 708, 1395, 233, 1779, 701, 90, 355, 891, 1135, 337, 447, 974, 345, 235, 1676, 1255, 1662, 139, 1560, 298, 1478, 5, 1500, 1600, 1450, 1677, 1351, 105, 1112, 1611, 1813, 24, 504, 286, 1533, 537, 1709, 1589, 705, 1457, 1769, 963, 1473, 189, 71, 1724, 877, 523, 739, 656, 1140, 351, 1056, 109, 1077, 1237, 1145, 391, 1689, 188, 1165, 1648, 292, 1306, 1470, 578, 68, 1785, 1244, 106, 566, 919, 1218, 588, 899, 1362, 1222, 1528, 1416, 314, 181, 1066, 388, 442, 1214, 416, 371, 1618, 1514, 353, 569, 497, 1664, 721, 1400, 1035, 1196, 443, 446, 1718, 1359, 1027, 315, 845, 1714, 913, 1389, 1387, 922, 1018, 769, 307, 19, 1815, 151, 183, 1543, 1338, 1376, 175, 210, 734, 1282, 1122, 1276, 1382, 674, 1234, 1028, 666, 398, 820, 572, 1213, 535, 258, 1328, 1186, 1562, 1708, 911, 991, 1659, 279, 1263, 414, 1307, 1012, 148, 1486, 1759, 1488, 1781, 1039, 1031, 1586, 1314, 510, 1372, 542, 1767, 624, 1184, 751, 733, 779, 1257, 392, 1144, 543, 1509, 846, 745, 1131, 304, 169, 1340, 817, 649, 1303, 1665, 78, 254, 559, 746, 154, 176, 1191, 990, 937, 1330, 1494, 1238, 1231, 1294, 1758, 1432, 1667, 481, 1398, 1642, 125, 1497, 309, 1219, 140, 440, 904, 530, 1102, 712, 301, 1732, 1716, 327, 239, 386, 1283, 1712, 1235, 93, 841, 1588, 1604, 131, 960, 1032, 1300, 1258, 265, 1159, 606, 331, 1250, 748, 393, 1583, 1565, 1406, 829, 967, 1232, 80, 512, 597, 1750, 1816, 365, 532, 1804, 1154, 251, 431, 1641, 1511, 341, 1040, 546, 1581, 692, 706, 1628, 149, 12, 1046, 1087, 575, 1180, 1573, 207, 180, 702, 1162, 608, 455, 824, 647, 1722, 1353, 156, 1728, 52, 318, 196, 1043, 1496, 1596, 955, 1373, 92, 334, 240, 1796, 118, 478, 333, 1163, 492, 275, 774, 428, 526, 1686, 1413, 1073, 1444, 1019, 794, 1614, 280, 1613, 1691, 1568, 1518, 717, 1026, 639, 70, 1462, 587, 1354, 62, 300, 1158, 1449, 1009, 1631, 1033, 407, 63, 395, 493, 165, 900, 903, 589, 31, 1002, 1738, 408, 343, 459, 1207, 370, 1519, 549, 421, 1597, 69]"
1662,"[355, 673, 1322, 298, 233, 5, 1031, 447, 1494, 1035, 1586, 1528, 1086, 991, 148, 1303, 1589, 1255, 1716, 1724, 71, 443, 1500, 578, 919, 169, 1056, 1340, 1237, 974, 1676, 345, 1665, 1096, 1145, 181, 1028, 1648, 1611, 824, 327, 911, 1813, 90, 922, 68, 1600, 292, 296, 1282, 1077, 149, 1759, 183, 189, 1416, 265, 1135, 139, 353, 93, 279, 1497, 481, 891, 1214, 537, 1470, 1769, 391, 1244, 497, 1659, 543, 1238, 78, 656, 937, 446, 337, 1263, 1785, 235, 1478, 1714, 779, 647, 1533, 1565, 877, 351, 1046, 1362, 530, 286, 1234, 1543, 1400, 1709, 841, 416, 1191, 1718, 739, 1213, 1122, 1432, 371, 734, 546, 176, 1583, 990, 175, 151, 392, 1395, 1732, 666, 1328, 1488, 674, 106, 19, 967, 1423, 1514, 1012, 180, 341, 1779, 1338, 745, 1027, 1283, 817, 407, 899, 1300, 1222, 442, 1758, 1276, 386, 1686, 692, 1351, 1457, 105, 705, 1382, 566, 1677, 523, 569, 751, 845, 1767, 1196, 188, 1186, 1642, 1473, 125, 1039, 1102, 774, 1354, 1486, 154, 564, 1450, 1165, 1689, 1154, 1257, 532, 492, 572, 575, 156, 1804, 1040, 1359, 1518, 702, 1219, 748, 1144, 1781, 1066, 1560, 1816, 746, 606, 24, 1562, 309, 301, 510, 140, 721, 1387, 1180, 334, 794, 1750, 1112, 1184, 1389, 1398, 1306, 381, 207, 478, 118, 1018, 1664, 388, 254, 210, 398, 960, 1218, 63, 1033, 1250, 1373, 963, 701, 526, 624, 109, 12, 913, 712, 1815, 1667, 431, 414, 1455, 331, 1294, 1596, 1588, 1231, 1728, 251, 1511, 1568, 1073, 1159, 307, 240, 587, 1708, 1087, 1496, 1372, 706, 428, 559, 1712, 1330, 52, 1573, 314, 1449, 1131, 1140, 1258, 1235, 275, 1444, 1631, 588, 512, 1162, 315, 1376, 365, 258, 535, 393, 829, 304, 769, 1604, 597, 542, 504, 1509, 904, 1722, 1307, 440, 1618, 846, 820, 131, 395, 1158, 80, 318, 733, 1628, 280, 1353, 196, 639, 1641, 92, 1232, 408, 708, 1691, 717, 608, 955, 1163, 649, 1462, 165, 1581, 1613, 1026, 70, 455, 1009, 1314, 239, 1406, 1032, 333, 300, 1796, 31, 1413, 900, 1019, 1043, 1002, 549, 1614, 1738, 493, 903, 421, 370, 1207, 62, 459, 589, 343, 1519, 1597, 69]"
1112,"[739, 877, 911, 1528, 353, 1611, 68, 416, 309, 105, 1779, 298, 355, 1222, 391, 1600, 1237, 1785, 845, 154, 1659, 1096, 1145, 734, 1759, 1255, 1340, 183, 1214, 1282, 922, 345, 90, 327, 1359, 292, 543, 233, 443, 414, 446, 447, 974, 5, 1322, 207, 286, 1664, 1589, 1077, 140, 702, 523, 1588, 673, 1154, 169, 1238, 937, 891, 71, 1395, 566, 235, 1716, 1135, 1056, 666, 1562, 1423, 692, 307, 52, 1086, 578, 846, 1144, 1213, 1533, 1257, 139, 899, 779, 532, 497, 239, 712, 296, 919, 1665, 1514, 371, 1328, 1027, 1283, 78, 148, 1191, 315, 265, 1560, 1263, 388, 1389, 1035, 181, 386, 1303, 1648, 149, 1586, 990, 125, 564, 1186, 769, 1662, 1642, 1689, 829, 1500, 109, 1686, 1709, 1031, 1804, 967, 1718, 19, 841, 1470, 1362, 991, 1750, 1012, 1676, 1372, 1028, 1218, 106, 1494, 1330, 304, 210, 301, 279, 656, 1769, 1767, 624, 1486, 1162, 1235, 733, 189, 1180, 1728, 1338, 1244, 913, 331, 156, 1573, 748, 1231, 674, 817, 1400, 1677, 314, 721, 63, 442, 1518, 1604, 546, 392, 1667, 1509, 1455, 1234, 746, 1732, 824, 258, 820, 1708, 481, 1724, 530, 701, 1314, 1294, 575, 24, 254, 1583, 398, 1387, 428, 745, 1131, 751, 569, 1102, 535, 705, 337, 1039, 365, 492, 341, 1258, 1478, 542, 1416, 717, 1450, 1641, 1165, 1473, 963, 351, 1040, 1581, 1497, 1714, 1796, 1066, 275, 1033, 1122, 12, 1376, 1351, 1568, 1496, 1382, 318, 175, 93, 381, 904, 706, 1140, 118, 1449, 1276, 334, 131, 504, 1457, 1354, 1613, 431, 1488, 1813, 1712, 1413, 1306, 1565, 1432, 537, 708, 639, 510, 794, 1618, 1018, 1628, 407, 151, 1032, 1300, 774, 1159, 1046, 647, 587, 1219, 1781, 588, 1250, 180, 1009, 1353, 1307, 440, 240, 478, 559, 251, 1722, 176, 1462, 1631, 92, 300, 1373, 1815, 1816, 608, 1543, 1158, 1184, 188, 512, 1073, 960, 1196, 572, 70, 455, 526, 606, 1406, 333, 80, 1087, 649, 393, 165, 597, 1596, 955, 1758, 1511, 408, 1026, 1043, 395, 1691, 280, 1444, 1232, 1163, 1398, 1738, 1614, 31, 1002, 900, 196, 459, 493, 1019, 1519, 62, 549, 903, 370, 1207, 589, 421, 343, 69, 1597]"
575,"[1583, 428, 1518, 92, 492, 587, 275, 395, 63, 431, 639, 447, 1237, 90, 106, 1238, 5, 877, 673, 1470, 233, 371, 169, 1667, 1213, 1077, 1145, 1135, 1303, 1716, 1322, 1027, 1165, 154, 1600, 351, 1340, 588, 817, 1191, 301, 78, 991, 794, 416, 1473, 1012, 1056, 1813, 1565, 1219, 298, 1494, 512, 442, 1543, 1389, 1073, 911, 751, 1257, 440, 71, 913, 1087, 296, 1709, 1779, 392, 1086, 1359, 148, 355, 974, 656, 1218, 1724, 624, 189, 327, 1154, 1488, 140, 1718, 1234, 1122, 937, 1714, 1255, 1676, 1677, 1258, 1769, 1096, 1758, 19, 899, 292, 345, 139, 149, 443, 1562, 337, 414, 1362, 183, 1589, 647, 251, 1759, 388, 314, 721, 1588, 1018, 1804, 1662, 666, 692, 318, 530, 1486, 407, 1330, 1573, 734, 391, 1750, 1618, 845, 1184, 165, 353, 1416, 386, 1351, 922, 151, 733, 1665, 1354, 1235, 1282, 304, 1497, 175, 1276, 365, 1066, 702, 68, 1785, 779, 1514, 1031, 706, 398, 1586, 739, 526, 497, 331, 674, 1283, 334, 1263, 24, 769, 1642, 745, 841, 919, 578, 341, 1708, 478, 1387, 1040, 1214, 1457, 569, 258, 1686, 990, 309, 1648, 1244, 1568, 307, 523, 510, 1300, 1631, 239, 1500, 381, 1306, 1732, 1250, 535, 1140, 180, 1395, 1033, 1611, 1039, 1528, 708, 891, 1294, 1781, 1028, 265, 125, 1560, 1159, 1533, 1462, 1382, 1196, 1664, 1372, 315, 109, 210, 1046, 1112, 207, 1767, 481, 967, 963, 105, 286, 1180, 1423, 188, 235, 746, 408, 1455, 537, 1659, 1162, 606, 300, 904, 705, 1231, 824, 93, 1131, 1628, 597, 1712, 701, 1398, 254, 559, 543, 566, 176, 829, 1144, 542, 1328, 960, 504, 1689, 12, 80, 1400, 446, 181, 955, 118, 1432, 1596, 52, 279, 1450, 748, 1186, 1222, 546, 393, 846, 1035, 572, 820, 1026, 156, 712, 1478, 532, 1444, 1613, 1691, 608, 1816, 1338, 774, 1728, 1449, 1102, 131, 1009, 1158, 1796, 1641, 1307, 1163, 1815, 564, 717, 1511, 1373, 455, 1509, 1406, 1604, 1376, 70, 1496, 280, 1043, 240, 1722, 1353, 196, 1581, 649, 31, 333, 370, 1019, 1232, 1314, 1413, 62, 1738, 493, 1032, 589, 903, 1614, 1207, 900, 549, 421, 343, 1002, 459, 1519, 69, 1597]"
24,"[292, 1145, 1359, 298, 446, 148, 1237, 1470, 734, 345, 337, 1027, 666, 140, 355, 891, 1340, 1664, 1600, 1500, 1056, 169, 1494, 673, 911, 265, 1222, 1028, 1077, 296, 90, 78, 1759, 974, 301, 1214, 447, 1659, 1213, 1086, 1665, 391, 183, 1716, 353, 1283, 937, 68, 1219, 1238, 1322, 5, 1263, 331, 1244, 1676, 1528, 1135, 899, 1813, 154, 416, 1589, 1255, 235, 674, 1362, 1306, 656, 443, 105, 1423, 1514, 1588, 1565, 566, 1618, 1779, 1815, 309, 721, 1416, 106, 1573, 569, 1648, 1641, 233, 19, 1473, 442, 1488, 492, 919, 156, 1724, 845, 1769, 93, 537, 327, 1708, 1154, 497, 1039, 877, 351, 1604, 1804, 12, 1732, 279, 1718, 1562, 1677, 1667, 746, 1303, 1257, 532, 624, 739, 1509, 365, 189, 1611, 922, 381, 371, 1758, 1131, 1785, 1781, 1689, 1096, 1258, 1140, 606, 841, 1122, 1282, 1496, 1497, 1186, 1457, 820, 1586, 307, 314, 1382, 1486, 1372, 1714, 1031, 1330, 712, 1250, 1218, 1314, 1709, 692, 1191, 745, 1066, 913, 751, 705, 543, 1395, 181, 386, 414, 1560, 175, 779, 1276, 588, 304, 733, 286, 398, 1767, 258, 1184, 1018, 748, 1087, 578, 1642, 702, 1533, 535, 1351, 1691, 1040, 523, 1722, 125, 393, 1328, 1231, 967, 207, 526, 1389, 1478, 52, 1354, 388, 829, 963, 1543, 1165, 991, 1628, 708, 542, 481, 1387, 188, 817, 318, 1712, 254, 333, 1033, 1631, 151, 572, 1144, 109, 546, 63, 1234, 1581, 1294, 1750, 794, 1009, 1307, 1583, 1102, 1162, 71, 530, 300, 407, 1180, 1432, 774, 1046, 769, 1035, 440, 392, 180, 280, 824, 1376, 1300, 1353, 1450, 706, 1613, 701, 955, 251, 990, 176, 1338, 1406, 1400, 1662, 846, 559, 1012, 597, 341, 564, 334, 904, 428, 1462, 504, 1073, 1163, 575, 118, 1686, 149, 139, 1816, 1159, 1196, 1398, 1032, 315, 608, 395, 510, 92, 1518, 165, 1235, 512, 1112, 478, 1796, 1026, 1568, 1455, 647, 649, 1596, 1158, 239, 275, 131, 80, 1728, 408, 1444, 1511, 1413, 1232, 960, 210, 196, 1449, 717, 240, 639, 1373, 455, 70, 431, 587, 1738, 1019, 1043, 903, 370, 1519, 343, 493, 1614, 549, 900, 31, 459, 589, 1002, 62, 421, 1207, 1597, 69]"
572,"[292, 566, 673, 919, 1145, 416, 353, 734, 351, 148, 140, 1769, 1237, 365, 1322, 1184, 1813, 355, 1470, 1586, 1785, 1086, 298, 1709, 543, 233, 189, 1659, 1665, 139, 692, 1012, 1028, 1191, 1255, 296, 388, 656, 1732, 371, 1562, 106, 183, 149, 974, 109, 446, 391, 286, 1676, 169, 447, 1340, 1497, 1560, 911, 481, 1473, 666, 674, 1804, 105, 1238, 301, 5, 1600, 1500, 1077, 1035, 71, 337, 1056, 90, 1122, 12, 175, 1351, 1718, 937, 1031, 1096, 1494, 1533, 327, 1303, 68, 176, 341, 1664, 963, 443, 1759, 1677, 1708, 1457, 523, 891, 235, 739, 606, 1631, 1716, 497, 1667, 1779, 1478, 1282, 913, 1423, 745, 1689, 1589, 24, 1039, 746, 318, 877, 1186, 1359, 578, 1300, 265, 1444, 1027, 1234, 78, 1611, 1362, 1618, 1218, 899, 1213, 1066, 721, 1263, 817, 392, 1135, 381, 93, 991, 845, 180, 779, 1750, 1276, 1257, 1573, 1628, 1354, 922, 1214, 751, 1244, 1222, 624, 279, 1648, 990, 530, 181, 1432, 1306, 165, 1258, 569, 1714, 1781, 1565, 151, 407, 1140, 1583, 1046, 334, 254, 588, 1543, 1416, 1767, 829, 1662, 748, 1686, 1102, 1330, 1588, 1033, 1758, 904, 154, 706, 701, 1528, 251, 1180, 1724, 1235, 1514, 1372, 331, 1338, 19, 1154, 304, 1250, 1131, 156, 1283, 345, 649, 275, 1400, 794, 414, 1376, 1026, 705, 559, 1455, 1162, 1382, 1219, 207, 841, 1450, 386, 733, 307, 1596, 608, 769, 131, 537, 712, 597, 1018, 1294, 702, 125, 1462, 239, 1488, 1712, 442, 1604, 546, 1486, 492, 1144, 1642, 118, 542, 1158, 1398, 428, 1389, 510, 1196, 1395, 314, 1373, 1087, 967, 478, 1387, 440, 63, 587, 532, 309, 1040, 188, 846, 398, 92, 535, 455, 1496, 1232, 1231, 1353, 210, 1307, 1328, 820, 431, 1165, 1815, 393, 240, 1738, 258, 564, 300, 512, 1581, 1032, 1511, 774, 1159, 1641, 70, 1518, 408, 824, 1073, 52, 196, 575, 315, 526, 1816, 647, 1728, 708, 955, 504, 1691, 1449, 639, 960, 1112, 395, 1568, 1613, 80, 1314, 1163, 1509, 1722, 900, 717, 1019, 1413, 333, 1406, 280, 1796, 1009, 1614, 343, 493, 1043, 370, 589, 549, 62, 31, 1519, 421, 459, 903, 1002, 1207, 1597, 69]"
1648,"[298, 1237, 1255, 355, 1494, 673, 447, 1600, 1077, 233, 90, 1145, 1322, 1340, 296, 656, 148, 1056, 292, 937, 1303, 5, 1470, 1416, 106, 1213, 1086, 1096, 416, 1031, 78, 1611, 1028, 1714, 1659, 1709, 1238, 891, 974, 1785, 481, 345, 1012, 327, 674, 183, 1724, 391, 140, 1234, 1263, 1533, 1027, 967, 1359, 443, 919, 1562, 1362, 392, 734, 337, 24, 1528, 1676, 139, 911, 1191, 189, 1779, 388, 899, 845, 1804, 1282, 353, 1813, 68, 1716, 351, 746, 1565, 309, 1769, 52, 301, 265, 739, 1759, 1665, 1214, 532, 1283, 1244, 1586, 913, 105, 1035, 371, 175, 745, 1122, 151, 1395, 154, 497, 1500, 1135, 666, 1066, 1154, 1677, 1662, 414, 1718, 169, 578, 235, 386, 733, 1218, 546, 286, 1588, 824, 769, 1589, 1387, 922, 877, 341, 537, 1423, 181, 841, 304, 279, 1328, 1351, 1131, 566, 1613, 1473, 1728, 990, 1382, 365, 1497, 779, 1486, 751, 1039, 569, 1306, 1184, 1276, 446, 125, 817, 991, 381, 71, 526, 156, 829, 1257, 1400, 1018, 1618, 712, 1046, 1186, 1488, 1087, 1231, 1815, 706, 1560, 1478, 307, 1219, 407, 542, 109, 1457, 12, 1258, 1389, 1222, 1307, 1372, 176, 442, 1689, 1444, 314, 624, 1642, 721, 1432, 1040, 19, 149, 1514, 1165, 692, 535, 1781, 1140, 705, 1102, 794, 398, 1664, 1543, 1573, 1732, 1708, 180, 318, 1144, 702, 1294, 478, 543, 1073, 251, 1300, 1033, 1196, 1159, 1667, 258, 774, 254, 1758, 530, 315, 428, 1750, 606, 239, 131, 1235, 572, 701, 492, 588, 820, 523, 1767, 1631, 963, 280, 647, 1455, 331, 846, 1816, 1376, 1604, 1354, 275, 1450, 1112, 1596, 510, 93, 118, 1641, 1009, 1581, 1722, 1026, 1180, 1162, 1686, 1712, 440, 207, 1250, 748, 904, 334, 717, 1314, 92, 1518, 575, 608, 333, 1330, 300, 504, 1449, 564, 1462, 455, 1509, 1338, 597, 1496, 188, 210, 649, 63, 408, 393, 1032, 431, 196, 1413, 1583, 1373, 1158, 240, 559, 708, 395, 1398, 512, 1691, 70, 1628, 1511, 1353, 1796, 1568, 587, 80, 1232, 1406, 639, 955, 1019, 960, 165, 1738, 1043, 1163, 31, 343, 1614, 1002, 903, 370, 549, 589, 1207, 900, 62, 421, 493, 1519, 459, 1597, 69]"
569,"[1145, 298, 355, 1322, 656, 673, 447, 919, 345, 233, 1237, 1659, 1238, 1340, 446, 292, 1718, 1664, 265, 1600, 1470, 1709, 1488, 721, 24, 353, 1804, 1759, 106, 1031, 90, 68, 779, 1500, 734, 588, 351, 296, 1282, 1416, 1077, 1222, 1028, 1714, 5, 139, 739, 1779, 1716, 1213, 1257, 891, 93, 1676, 937, 1732, 1244, 1086, 169, 974, 1012, 666, 1135, 1122, 1813, 1263, 341, 371, 327, 751, 1186, 443, 1359, 1562, 392, 692, 535, 877, 1255, 337, 183, 1528, 911, 817, 1191, 1056, 381, 1214, 1184, 414, 235, 148, 416, 1611, 674, 391, 286, 149, 769, 154, 181, 1588, 140, 1362, 537, 1648, 708, 1677, 1589, 1665, 1478, 52, 1769, 1432, 1096, 301, 105, 1494, 566, 1154, 578, 125, 78, 1586, 1583, 1395, 824, 1382, 530, 1708, 706, 175, 1642, 1283, 393, 365, 1303, 1767, 1066, 1351, 189, 71, 523, 1785, 1565, 1750, 991, 1473, 497, 279, 1039, 440, 1724, 1389, 624, 318, 510, 1618, 701, 1689, 913, 1276, 1046, 1218, 386, 1258, 1758, 1497, 1533, 963, 1219, 1560, 542, 481, 546, 1035, 794, 63, 109, 922, 407, 307, 745, 492, 176, 1165, 1662, 899, 1511, 1667, 388, 1234, 19, 258, 967, 12, 746, 1581, 846, 1423, 1338, 398, 1158, 1330, 1462, 1728, 1140, 1372, 572, 151, 1027, 304, 334, 705, 1486, 309, 314, 990, 955, 1033, 559, 597, 1543, 543, 820, 1300, 331, 1231, 1686, 1604, 1514, 1457, 254, 845, 1613, 526, 1596, 1294, 1573, 702, 1496, 1387, 1180, 639, 1314, 442, 532, 841, 1518, 1509, 1568, 606, 1641, 829, 1816, 1712, 251, 1250, 1450, 275, 431, 1628, 587, 575, 118, 1235, 188, 733, 300, 315, 1087, 478, 1131, 1781, 1815, 280, 428, 210, 1400, 1691, 1306, 1026, 207, 712, 156, 1307, 1018, 564, 1162, 1112, 504, 1102, 1449, 1073, 1353, 1398, 180, 1328, 649, 1144, 1032, 748, 1406, 1040, 333, 240, 1232, 92, 512, 1196, 1354, 608, 1009, 1444, 647, 1722, 774, 1631, 717, 1163, 1455, 70, 1159, 1376, 1373, 395, 239, 455, 80, 960, 408, 904, 165, 1738, 196, 131, 1796, 1413, 1019, 589, 1043, 31, 1614, 493, 903, 900, 343, 62, 1519, 421, 549, 370, 1002, 459, 1207, 69, 1597]"
31,"[493, 1196, 233, 442, 1328, 139, 530, 1307, 131, 1662, 1614, 673, 149, 5, 1135, 1255, 1257, 692, 900, 1628, 1359, 1191, 504, 913, 210, 258, 19, 903, 1207, 207, 296, 1519, 1648, 1077, 877, 1716, 175, 140, 845, 298, 428, 1586, 991, 1416, 769, 1478, 1665, 745, 1244, 304, 1165, 1186, 841, 1494, 392, 666, 68, 181, 1322, 1589, 481, 1237, 712, 1689, 606, 337, 1389, 575, 1096, 343, 398, 1423, 1012, 1387, 286, 416, 1450, 381, 1382, 891, 447, 235, 559, 532, 1214, 391, 353, 1145, 1583, 1056, 1758, 1600, 919, 1562, 1112, 1235, 1340, 1470, 1813, 1718, 1779, 1473, 1611, 578, 1712, 71, 275, 183, 1300, 292, 1238, 351, 90, 443, 569, 1732, 899, 62, 1122, 1432, 1686, 717, 702, 721, 589, 1046, 1282, 1565, 24, 105, 189, 911, 156, 314, 1497, 1455, 1303, 990, 1184, 1714, 1676, 537, 701, 922, 1035, 169, 1677, 1351, 1769, 180, 1027, 1263, 407, 817, 1750, 1213, 1028, 309, 1659, 624, 331, 1039, 118, 414, 1500, 963, 492, 78, 365, 109, 656, 587, 371, 543, 1667, 974, 708, 341, 647, 280, 1568, 512, 733, 904, 125, 588, 188, 1509, 265, 388, 1330, 440, 523, 106, 1222, 431, 1031, 80, 1518, 824, 52, 1709, 1219, 497, 779, 1488, 1086, 1033, 1140, 1728, 542, 1283, 315, 1131, 301, 1066, 239, 1618, 345, 334, 1708, 154, 1596, 1604, 1444, 1338, 774, 327, 1785, 355, 148, 318, 564, 510, 572, 307, 967, 165, 1560, 566, 93, 549, 1486, 196, 446, 455, 1528, 1759, 794, 597, 674, 706, 1588, 829, 1462, 176, 1533, 421, 333, 1642, 393, 1306, 734, 1180, 1514, 846, 1232, 1724, 1258, 1234, 1362, 1231, 1804, 1457, 92, 937, 386, 739, 151, 12, 251, 1641, 70, 1159, 1218, 526, 649, 1767, 1276, 1496, 69, 1543, 1691, 1250, 1018, 1511, 254, 1294, 63, 820, 279, 1631, 1073, 1087, 1406, 1781, 1026, 1144, 535, 478, 1102, 1613, 408, 705, 1664, 746, 1816, 639, 1372, 1573, 1154, 955, 751, 1354, 1449, 370, 1398, 1722, 1376, 1353, 608, 1581, 1009, 1395, 395, 1162, 1400, 1043, 1413, 1040, 240, 300, 960, 1019, 459, 1815, 1738, 1032, 1314, 748, 546, 1158, 1796, 1373, 1163, 1002, 1597]"
